img,path_origin,Objeto,Classe,n_contorno,Área,Diâmetro,Minor,Centroide_X,Centroide_Y
067.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\067.JPEG,,,2,7387.5000000000,0.000000000000000,0.000000000000000,173.0000,3.0000
067.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\067.JPEG,,,3,7236.5000000000,0.000000000000000,0.000000000000000,174.0000,3.0000
069.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\069.JPEG,,,0,14413.5000000000,2.000000000000000,0.000000000000000,38.5000,0.0000
069.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\069.JPEG,,,1,14165.5000000000,2.000000000000000,0.000000000000000,40.5000,0.0000
069.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\069.JPEG,,,2,296.0000000000,0.000000000000000,0.000000000000000,66.0000,0.0000
069.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\069.JPEG,,,3,270.5000000000,0.000000000000000,0.000000000000000,67.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\071.JPEG,,,0,5446.0000000000,2.000000000000000,0.000000000000000,201.5000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\071.JPEG,,,1,5438.0000000000,2.000000000000000,0.000000000000000,203.5000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\071.JPEG,,,2,830.5000000000,3.265986323710904,0.000000000000000,197.0000,0.0000
074.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\074.JPEG,,,0,66443.5000000000,9.197363265833896,1.076340539183227,91.8750,3.5000
074.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\074.JPEG,,,1,66036.0000000000,45.003395663405470,14.222795272473268,107.1921,4.3775
074.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\074.JPEG,,,2,7015.0000000000,6.038804026361055,2.817979630251369,694.5714,3.4286
074.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\074.JPEG,,,3,6955.0000000000,6.000000000000000,4.098780306383840,787.5000,3.5000
074.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\074.JPEG,,,4,5687.5000000000,7.731010827707836,3.198667157092813,0.9500,2.8500
076.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\076.JPEG,,,0,10496.0000000000,3.265986323710904,0.000000000000000,14.0000,0.0000
076.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\076.JPEG,,,1,10382.0000000000,2.828427124746190,0.000000000000000,15.5000,0.5000
076.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\076.JPEG,,,2,2565.0000000000,9.027462033568737,0.852731760108202,179.3333,2.5000
076.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\076.JPEG,,,3,2277.5000000000,5.056836167213575,2.781102376206295,181.5714,2.1429
079.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\079.JPEG,,,0,8664.0000000000,2.000000000000000,0.000000000000000,61.0000,0.5000
079.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\079.JPEG,,,1,8231.0000000000,2.000000000000000,0.000000000000000,62.5000,0.0000
079.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\079.JPEG,,,2,1796.0000000000,0.000000000000000,0.000000000000000,26.0000,0.0000
079.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\079.JPEG,,,3,1788.0000000000,0.000000000000000,0.000000000000000,27.0000,0.0000
080.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\080.JPEG,,,0,14156.0000000000,2.828427124746190,0.000000000000000,89.5000,0.5000
080.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\080.JPEG,,,1,13966.0000000000,0.000000000000000,0.000000000000000,91.0000,0.0000
080.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\080.JPEG,,,2,11832.5000000000,0.000000000000000,0.000000000000000,62.0000,0.0000
080.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\080.JPEG,,,3,11789.5000000000,0.000000000000000,0.000000000000000,63.0000,0.0000
080.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\080.JPEG,,,4,9682.0000000000,4.828427124746190,0.828427124746190,16.5000,0.5000
081.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\081.JPEG,,,0,1634.5000000000,5.059644256269408,2.771281292110205,22.4000,1.4000
081.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\081.JPEG,,,1,1627.5000000000,7.375812784890347,2.458013467557195,23.3333,3.0000
081.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\081.JPEG,,,2,406.0000000000,0.000000000000000,0.000000000000000,38.0000,0.0000
081.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\081.JPEG,,,3,168.0000000000,0.000000000000000,0.000000000000000,19.0000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\082.JPEG,,,0,8345.5000000000,0.000000000000000,0.000000000000000,39.0000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\082.JPEG,,,1,8276.0000000000,0.000000000000000,0.000000000000000,40.0000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\082.JPEG,,,2,7556.5000000000,4.472135954999580,0.000000000000000,35.5000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\082.JPEG,,,3,7532.5000000000,0.000000000000000,0.000000000000000,38.0000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\082.JPEG,,,4,2823.0000000000,0.000000000000000,0.000000000000000,59.0000,0.0000
084.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\084.JPEG,,,0,10665.5000000000,2.000000000000000,0.000000000000000,14.0000,0.5000
084.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\084.JPEG,,,1,10538.5000000000,2.000000000000000,0.000000000000000,15.5000,0.0000
084.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\084.JPEG,,,2,5068.5000000000,4.680205767201096,1.046744465787899,156.2500,1.5000
084.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\084.JPEG,,,3,4665.0000000000,5.373988421126230,1.766422500309937,157.6000,1.8000
085.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\085.JPEG,,,0,14924.0000000000,2.828427124746190,0.000000000000000,81.5000,0.5000
085.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\085.JPEG,,,1,14718.0000000000,2.000000000000000,0.000000000000000,87.5000,0.0000
085.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\085.JPEG,,,2,12379.0000000000,4.498013405747752,1.663693301577400,37.2500,1.5000
085.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\085.JPEG,,,3,12311.0000000000,2.000000000000000,0.000000000000000,46.5000,0.0000
085.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\085.JPEG,,,4,9705.0000000000,2.000000000000000,0.000000000000000,8.5000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\094.JPEG,,,0,1150.5000000000,8.000000000000000,0.000000000000000,3.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\094.JPEG,,,1,1076.5000000000,0.000000000000000,0.000000000000000,15.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\094.JPEG,,,2,818.0000000000,3.265986323710904,0.000000000000000,70.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\094.JPEG,,,3,747.0000000000,0.000000000000000,0.000000000000000,72.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\094.JPEG,,,4,401.5000000000,0.000000000000000,0.000000000000000,54.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\103.JPEG,,,0,15098.5000000000,2.000000000000000,0.000000000000000,388.5000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\103.JPEG,,,1,14975.5000000000,2.000000000000000,0.000000000000000,390.5000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\103.JPEG,,,2,2189.5000000000,0.000000000000000,0.000000000000000,461.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\augmentedDataset\stretching\103.JPEG,,,3,2101.5000000000,0.000000000000000,0.000000000000000,462.0000,0.0000
025.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\025.JPEG,,,0,2570.5000000000,0.000000000000000,0.000000000000000,307.0000,1.0000
025.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\025.JPEG,,,1,2335.5000000000,0.000000000000000,0.000000000000000,308.0000,1.0000
025.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\025.JPEG,,,2,2063.0000000000,0.000000000000000,0.000000000000000,471.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\026.JPEG,,,0,2657.0000000000,0.000000000000000,0.000000000000000,562.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\026.JPEG,,,1,2360.5000000000,0.000000000000000,0.000000000000000,563.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\026.JPEG,,,2,255.5000000000,0.000000000000000,0.000000000000000,432.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\026.JPEG,,,3,239.0000000000,0.000000000000000,0.000000000000000,312.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\027.JPEG,,,0,47283.0000000000,3.098386676965933,1.788854381999832,194.6000,0.8000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\027.JPEG,,,1,47274.0000000000,2.000000000000000,0.000000000000000,196.0000,0.5000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\027.JPEG,,,2,6121.0000000000,0.000000000000000,0.000000000000000,368.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\027.JPEG,,,3,5851.5000000000,2.000000000000000,0.000000000000000,370.0000,0.5000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\027.JPEG,,,4,4265.5000000000,0.000000000000000,0.000000000000000,377.0000,0.0000
034.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\034.JPEG,,,0,53529.5000000000,0.000000000000000,0.000000000000000,238.0000,0.0000
034.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\034.JPEG,,,1,53520.5000000000,2.000000000000000,0.000000000000000,239.0000,0.5000
034.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\034.JPEG,,,2,1170.0000000000,0.000000000000000,0.000000000000000,158.0000,0.0000
035.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\035.JPEG,,,0,4775.0000000000,4.472135954999580,2.666666666666667,324.8333,1.3333
035.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\035.JPEG,,,1,4431.0000000000,3.921076191412977,2.150618864683908,327.0000,1.5000
035.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\035.JPEG,,,2,374.0000000000,3.464101615137754,2.738612787525831,143.8750,1.1250
035.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\035.JPEG,,,3,294.0000000000,5.773310864755170,1.108549348878932,147.0000,0.8000
048.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\048.JPEG,,,0,132.0000000000,8.054649798613019,2.423348225431759,373.7500,2.6250
048.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\048.JPEG,,,1,118.0000000000,0.000000000000000,0.000000000000000,580.0000,0.0000
048.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\048.JPEG,,,2,115.0000000000,8.678918066734976,3.525107259488886,581.5000,2.3750
048.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\048.JPEG,,,3,101.5000000000,0.000000000000000,0.000000000000000,108.0000,0.0000
055.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\055.JPEG,,,0,6421.5000000000,0.000000000000000,0.000000000000000,468.0000,0.0000
055.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\055.JPEG,,,1,6034.0000000000,0.000000000000000,0.000000000000000,470.0000,0.0000
055.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\055.JPEG,,,2,359.5000000000,0.000000000000000,0.000000000000000,698.0000,0.0000
055.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\055.JPEG,,,3,333.0000000000,0.000000000000000,0.000000000000000,688.0000,0.0000
056.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\056.JPEG,,,0,7993.5000000000,0.000000000000000,0.000000000000000,292.0000,0.0000
056.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\056.JPEG,,,1,7443.5000000000,2.000000000000000,0.000000000000000,294.0000,0.5000
056.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\056.JPEG,,,2,423.5000000000,0.000000000000000,0.000000000000000,447.0000,0.0000
056.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\056.JPEG,,,3,417.5000000000,2.000000000000000,0.000000000000000,143.0000,0.5000
058.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\058.JPEG,,,0,656.0000000000,0.000000000000000,0.000000000000000,599.0000,0.0000
058.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\058.JPEG,,,1,384.5000000000,10.898700533169999,5.971280977375389,621.7308,5.0769
058.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\058.JPEG,,,2,295.0000000000,3.265986323710904,0.000000000000000,45.0000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\063.JPEG,,,0,1841.5000000000,0.000000000000000,0.000000000000000,95.0000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\063.JPEG,,,1,1726.0000000000,3.265986323710904,1.885618083164127,98.0000,0.3333
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\063.JPEG,,,2,124.5000000000,2.000000000000000,0.000000000000000,142.5000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\063.JPEG,,,3,106.0000000000,0.000000000000000,0.000000000000000,84.0000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\063.JPEG,,,4,104.5000000000,2.000000000000000,0.000000000000000,168.0000,0.5000
070.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\070.JPEG,,,0,5014.5000000000,0.000000000000000,0.000000000000000,495.0000,0.0000
070.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\070.JPEG,,,1,4626.0000000000,4.199929796800163,1.166443184192932,495.7500,1.0000
070.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\070.JPEG,,,2,1426.0000000000,0.000000000000000,0.000000000000000,303.0000,2.0000
070.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\070.JPEG,,,3,1218.0000000000,4.601429063139030,2.388901541901523,342.6000,3.4000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\071.JPEG,,,0,35632.0000000000,0.000000000000000,0.000000000000000,284.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\071.JPEG,,,1,35582.5000000000,0.000000000000000,0.000000000000000,287.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\071.JPEG,,,2,5512.5000000000,0.000000000000000,0.000000000000000,240.0000,0.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\073.JPEG,,,0,1488.0000000000,0.000000000000000,0.000000000000000,416.0000,1.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\073.JPEG,,,1,1463.0000000000,0.000000000000000,0.000000000000000,417.0000,1.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\073.JPEG,,,2,850.5000000000,0.000000000000000,0.000000000000000,136.0000,1.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\073.JPEG,,,3,770.5000000000,0.000000000000000,0.000000000000000,265.0000,1.0000
076.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\076.JPEG,,,0,1309.0000000000,0.000000000000000,0.000000000000000,109.0000,1.0000
076.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\076.JPEG,,,1,1149.0000000000,0.000000000000000,0.000000000000000,110.0000,1.0000
076.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\076.JPEG,,,2,951.0000000000,0.000000000000000,0.000000000000000,563.0000,2.0000
076.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\076.JPEG,,,3,881.0000000000,0.000000000000000,0.000000000000000,564.0000,2.0000
081.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\081.JPEG,,,0,6911.5000000000,3.677088528342677,0.837402040213009,107.3333,1.0000
081.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\081.JPEG,,,1,6509.5000000000,2.828427124746190,0.000000000000000,108.5000,0.5000
081.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\081.JPEG,,,2,184.5000000000,2.000000000000000,0.000000000000000,58.0000,0.5000
081.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\081.JPEG,,,3,169.0000000000,0.000000000000000,0.000000000000000,59.0000,0.0000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\084.JPEG,,,0,65585.0000000000,3.395751591937973,1.862490570674312,74.2500,0.5000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\084.JPEG,,,1,10772.5000000000,2.000000000000000,0.000000000000000,17.0000,0.5000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\084.JPEG,,,2,10640.5000000000,5.381460176926682,1.982113834531492,20.1667,0.5000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\084.JPEG,,,3,5173.0000000000,4.472135954999580,0.000000000000000,66.0000,1.5000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\094.JPEG,,,0,2625.5000000000,0.000000000000000,0.000000000000000,137.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\094.JPEG,,,1,2424.0000000000,0.000000000000000,0.000000000000000,138.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\094.JPEG,,,2,1146.0000000000,2.000000000000000,0.000000000000000,32.5000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\094.JPEG,,,3,1072.0000000000,5.656854249492381,0.000000000000000,36.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\094.JPEG,,,4,810.0000000000,0.000000000000000,0.000000000000000,115.0000,0.0000
096.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\096.JPEG,,,0,1923.5000000000,0.000000000000000,0.000000000000000,469.0000,2.0000
096.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\096.JPEG,,,1,1158.5000000000,0.000000000000000,0.000000000000000,586.0000,0.0000
096.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\096.JPEG,,,2,825.0000000000,0.000000000000000,0.000000000000000,581.0000,1.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\103.JPEG,,,0,66910.0000000000,0.000000000000000,0.000000000000000,65.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\103.JPEG,,,1,65054.0000000000,0.000000000000000,0.000000000000000,125.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\103.JPEG,,,2,15084.0000000000,2.000000000000000,0.000000000000000,17.5000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\exponencial\103.JPEG,,,3,14959.5000000000,0.000000000000000,0.000000000000000,19.0000,0.0000
017.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\017.JPEG,,,0,15894.0000000000,0.000000000000000,0.000000000000000,191.0000,0.0000
017.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\017.JPEG,,,1,3655.0000000000,0.000000000000000,0.000000000000000,239.0000,0.0000
017.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\017.JPEG,,,2,3412.0000000000,3.265986323710904,0.000000000000000,364.0000,1.0000
017.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\017.JPEG,,,3,2617.0000000000,0.000000000000000,0.000000000000000,241.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\026.JPEG,,,0,2666.5000000000,0.000000000000000,0.000000000000000,582.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\026.JPEG,,,1,2370.0000000000,2.828427124746190,0.000000000000000,583.5000,0.5000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\026.JPEG,,,2,316.0000000000,0.000000000000000,0.000000000000000,434.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\026.JPEG,,,3,277.0000000000,0.000000000000000,0.000000000000000,56.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\027.JPEG,,,0,47288.5000000000,3.464101615137754,1.414213562373095,214.7500,0.2500
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\027.JPEG,,,1,47279.0000000000,0.000000000000000,0.000000000000000,217.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\027.JPEG,,,2,6125.5000000000,0.000000000000000,0.000000000000000,376.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\027.JPEG,,,3,5835.5000000000,0.000000000000000,0.000000000000000,379.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\027.JPEG,,,4,4259.0000000000,2.000000000000000,0.000000000000000,385.5000,0.0000
032.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\032.JPEG,,,0,2729.5000000000,0.000000000000000,0.000000000000000,602.0000,0.0000
032.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\032.JPEG,,,1,2439.5000000000,3.335641688875783,2.057545752452159,603.0000,1.2000
032.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\032.JPEG,,,2,853.5000000000,0.000000000000000,0.000000000000000,82.0000,1.0000
032.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\032.JPEG,,,3,565.5000000000,0.000000000000000,0.000000000000000,792.0000,0.0000
055.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\055.JPEG,,,0,6432.0000000000,0.000000000000000,0.000000000000000,435.0000,0.0000
055.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\055.JPEG,,,1,6046.0000000000,0.000000000000000,0.000000000000000,437.0000,0.0000
055.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\055.JPEG,,,2,419.0000000000,0.000000000000000,0.000000000000000,701.0000,0.0000
055.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\055.JPEG,,,3,265.0000000000,2.828427124746190,0.000000000000000,610.5000,0.5000
060.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\060.JPEG,,,0,1415.0000000000,2.000000000000000,0.000000000000000,345.0000,0.5000
060.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\060.JPEG,,,1,1307.5000000000,3.265986323710904,0.000000000000000,348.0000,1.0000
060.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\060.JPEG,,,2,569.0000000000,3.265986323710904,1.885618083164127,253.0000,0.3333
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\063.JPEG,,,0,1838.5000000000,0.000000000000000,0.000000000000000,102.0000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\063.JPEG,,,1,1724.0000000000,2.000000000000000,0.000000000000000,104.0000,0.5000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\063.JPEG,,,2,1093.0000000000,0.000000000000000,0.000000000000000,140.0000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\063.JPEG,,,3,966.5000000000,0.000000000000000,0.000000000000000,143.0000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\063.JPEG,,,4,134.5000000000,0.000000000000000,0.000000000000000,90.0000,0.0000
065.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\065.JPEG,,,0,1441.5000000000,0.000000000000000,0.000000000000000,242.0000,2.0000
065.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\065.JPEG,,,1,1318.0000000000,2.000000000000000,0.000000000000000,785.0000,0.5000
065.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\065.JPEG,,,2,1158.0000000000,0.000000000000000,0.000000000000000,786.0000,0.0000
065.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\065.JPEG,,,3,992.0000000000,0.000000000000000,0.000000000000000,244.0000,2.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\071.JPEG,,,0,35632.0000000000,0.000000000000000,0.000000000000000,285.0000,0.0000
